AMBER General Force Field for organic molecules (Version 2.2.20, March 2021)
c  12.01         0.616               Sp2 C carbonyl group 
cd-nm  345.34   1.3718                2021        9   0.0067
cd-no  279.53   1.4352                2021       15   0.0116
cd-ns  339.86   1.3765                2021      186   0.0077
cd-nu  346.17   1.3711                2021       94   0.0099
cd-nv  347.00   1.3704                2021      229   0.0092
cd-o   589.69   1.2194                2021        4   0.0015
cd-oh  367.31   1.3492                2021      121   0.0067
cd-os  352.89   1.3608                2021      732   0.0079
cd-p3  205.42   1.8319                2021        2   0.0007
cd-p5  198.38   1.8456                2021        2   0.0000
cd-pc  265.77   1.7338                2021        1   0.0000
cd-py  211.94   1.8197                2021        1   0.0000
cd-s6  197.86   1.8139                2021        1   0.0000
cd-sh  223.3    1.7690     SOURCE4_SOURCE5       14   0.0031
cd-ss  226.53   1.7622                2021      657   0.0200
cd-sx  198.89   1.8119                2021        5   0.0018
cd-sy  216.58   1.7792                2021       30   0.0045
ce-ce  288.33   1.4615                2021      589   0.0108
ce-cf  409.28   1.3561                2021     1365   0.0065
ce-cg  322.02   1.4274                2021      154   0.0050
ce-ch  382.57   1.3758                2021        1   0.0000
ce-cl  184.96   1.7633                2021       66   0.0129
ce-cs  259.07   1.4953                2021       10   0.0121
ce-cu  487.08   1.3066                2021        2   0.0055
ce-cv  404.10   1.3598                2021        6   0.0111
ce-cx  253.08   1.5028                2021       26   0.0077
ce-cy  242.11   1.5171                2021       36   0.0052
ce-f   333.01   1.3523                2021        3   0.0030
ce-h4  352.41   1.0914                2021      278   0.0035
ce-h5  355.29   1.0895                2021        4   0.0006
ce-ha  357.59   1.0880                2021     1796   0.0014
ce-i   100.30   2.1872                2021        3   0.0429
ce-n1  427.12   1.3109                2021       16   0.0049
ce-n2  464.18   1.2878                2021      839   0.0038
ce-n   294.00   1.4198                2021        8   0.0144
ce-na  292.46   1.4214                2021        6   0.0049
ce-ne  322.51   1.3920                2021       62   0.0156
ce-nf  441.43   1.3017                2021       40   0.0093
ce-nh  328.87   1.3862                2021       43   0.0250
ce-nj  289.01   1.4250                2021      186   0.0050
ce-nm  314.81   1.3992                2021        1   0.0000
ce-no  255.44   1.4631                2021        3   0.0129
ce-ns  312.40   1.4015                2021       11   0.0059
ce-nu  313.24   1.4007                2021       87   0.0100
ce-nv  326.88   1.3880                2021      143   0.0101
ce-nx  245.47   1.4756                2021        1   0.0000
ce-o   635.91   1.1999                2021        1   0.0000
ce-oh  359.14   1.3557                2021       36   0.0098
ce-os  339.49   1.3721                2021       83   0.0129
ce-p2  190.4    1.8140             SOUECE3        1         
ce-p5  182.77   1.8782                2021        1   0.0000
ce-pe  174.45   1.8970                2021        1   0.0000
ce-px  192.94   1.8566                2021        1   0.0000
ce-py  218.04   1.8087                2021       17   0.0171
ce-s2  220.91   1.7717                2021        2   0.0000
ce-s   291.4    1.6800             SOUECE3        1         
ce-s4  225.46   1.7640                2021        4   0.0087
ce-sh  204.80   1.8006                2021        1   0.0000
ce-ss  214.88   1.7822                2021       36   0.0113
ce-sx  195.18   1.8192                2021       20   0.0105
ce-sy  208.40   1.7939                2021       28   0.0196
c -f   321.72   1.3623                2021        4   0.0039
cf-cf  297.84   1.4514                2021      345   0.0071
cf-cg  336.3    1.4310             SOURCE1       22         
cf-ch  323.50   1.4260                2021       84   0.0058
cf-cl  196.52   1.7406                2021       17   0.0203
cf-cs  348.96   1.4031                2021        1   0.0000
cf-cv  436.8    1.3600             SOURCE5        6   0.0111
cf-cx  254.90   1.5005                2021        2   0.0008
cf-cy  250.1    1.5160     SOURCE4_SOURCE5       36   0.0052
cf-f   334.28   1.3512                2021        2   0.0033
cf-h4  348.21   1.0942                2021       37   0.0019
cf-ha  356.82   1.0885                2021      900   0.0012
cf-i   101.01   2.1839                2021        1   0.0000
cf-n1  337.67   1.3784                2021        2   0.0007
cf-n2  460.48   1.2900                2021       57   0.0041
cf-n   301.7    1.4240        CORR_SOURCE5      209   0.0059
cf-na  305.3    1.4210     SOURCE4_SOURCE5        6   0.0049
cf-ne  450.59   1.2960                2021       61   0.0100
cf-nf  316.61   1.3975                2021       10   0.0204
cf-nh  327.10   1.3878                2021       10   0.0135
cf-nj  296.05   1.4177                2021        7   0.0034
cf-no  262.7    1.4630             SOURCE5        3   0.0129
cf-ns  289.97   1.4240                2021        1   0.0000
cf-nu  334.59   1.3811                2021       11   0.0079
cf-nv  355.66   1.3632                2021       10   0.0111
cf-o   574.11   1.2264                2021        3   0.0003
cf-oh  376.36   1.3422                2021       22   0.0108
cf-os  355.57   1.3586                2021       13   0.0122
cf-p2  190.4    1.8140             SOUECE3        1         
cf-pf  188.2    1.8180             SOURCE3        8         
cf-px  186.6    1.8210             SOURCE3        6         
cf-py  195.0    1.8060     SOURCE3_SOURCE5       17   0.0171
cf-s   291.4    1.6800             SOUECE3        1         
cf-s4  225.40   1.7641                2021        2   0.0000
cf-ss  221.84   1.7701                2021       10   0.0081
cf-sx  186.06   1.8379                2021        5   0.0103
cf-sy  221.20   1.7712                2021        8   0.0110
cg-cg  396.94   1.3650                2021       46   0.0023
cg-ch  669.87   1.2206                2021       76   0.0031
cg-cs  338.34   1.4124                2021        1   0.0000
cg-n1  744.03   1.1643                2021      423   0.0014
cg-ne  404.40   1.3263                2021       44   0.0015
cg-pe  231.38   1.7859                2021        2   0.0137
c -h4  322.47   1.1123                2021      366   0.0024
c -h5  332.14   1.1053                2021      109   0.0036
c -ha  368.8    1.1010             SOURCE3       53   0.0102
ch-ch  402.71   1.3608                2021       16   0.0030
ch-n1  742.83   1.1647                2021      140   0.0014
ch-nf  402.83   1.3274                2021        7   0.0009
ch-pf  339.4    1.6210             SOURCE3       11         
c -i    87.40   2.2525                2021        1   0.0000
cl-cl   79.3    2.2670             SOURCE1        2   0.0395
cl-cs  189.84   1.7535                2021        1   0.0000
cl-cv  197.90   1.7380                2021        2   0.0089
cl-cx  173.39   1.7878                2021       42   0.0071
cl-cy  170.43   1.7944                2021       26   0.0106
cl-n1  217.6    1.6300             SOUECE3        1         
cl-n   180.10   1.7137                2021        9   0.0050
cl-n2  159.95   1.7577                2021        3   0.0031
cl-n3  154.97   1.7696                2021        5   0.0099
cl-n4  149.7    1.7530             SOURCE3        4   0.0098
cl-n7  150.35   1.7811                2021        2   0.0031
cl-n8  149.60   1.7830                2021        1   0.0000
cl-na  181.43   1.7110                2021        1   0.0000
cl-nh  161.19   1.7548                2021        2   0.0000
cl-nj  174.69   1.7249                2021        2   0.0000
cl-no  116.7    1.8400             SOURCE2        1         
cl-np  145.28   1.7942                2021        2   0.0014
cl-ns  173.41   1.7276                2021        1   0.0000
cl-nu  162.05   1.7528                2021        2   0.0480
cl-ny  157.33   1.7639                2021        2   0.0000
cl-nz  158.13   1.7620                2021        1   0.0000
cl-o   151.26   1.7720                2021        1   0.0000
cl-oh  170.38   1.7275                2021        2   0.0005
cl-os  167.23   1.7344                2021        1   0.0000
cl-p2  166.81   2.1020                2021        1   0.0000
cl-p3  138.09   2.1886                2021        8   0.0930
cl-p4  232.07   1.9588                2021        1   0.0000
cl-p5  170.68   2.0917                2021       22   0.0273
cl-pb  172.6    1.9970             SOURCE1       46         
cl-py  189.62   2.0452                2021       45   0.0072
cl-s2  185.6    2.1610             SOURCE2        1         
cl-s   230.4    2.0720             SOURCE1        6         
cl-s4  175.40   2.2061                2021        2   0.0037
cl-s6  221.60   2.0986                2021        3   0.0224
cl-sh  232.07   2.0780                2021        1   0.0000
cl-ss  218.07   2.1058                2021        8   0.0304
cl-sx  156.44   2.2607                2021        1   0.0000
cl-sy  213.76   2.1148                2021        2   0.0027
c -n1  513.14   1.2605                2021        2   0.0000
c -n2  306.3    1.4200             SOUECE3        1         
c -n   317.46   1.3967                2021     2683   0.0125
c -n4  174.20   1.5878                2021        2   0.0053
c -nc  342.30   1.3744                2021      111   0.0120
c -nd  312.61   1.4013                2021       62   0.0115
c -ne  324.90   1.3898                2021       74   0.0137
c -nf  305.31   1.4084                2021        7   0.0236
c -ni  281.72   1.4328                2021        3   0.0055
c -nj  312.82   1.4011                2021      300   0.0080
c -no  201.9    1.5400             SOUECE3        1         
c -ns  336.07   1.3798                2021     4267   0.0104
c -nt  350.46   1.3675                2021      568   0.0063
c -ny  167.09   1.6020                2021        2   0.0000
c -nz  147.44   1.6454                2021        1   0.0000
c -o   590.60   1.2190                2021    23398   0.0101
c -oh  359.27   1.3556                2021     3340   0.0056
c -op  399.64   1.3251                2021        1   0.0000
c -oq  338.91   1.3726                2021       15   0.0032
c -os  351.31   1.3621                2021     4445   0.0161
c -p2  150.0    1.9000             SOUECE3        1         
c -p3  176.83   1.8915                2021        1   0.0000
c -p4  158.4    1.8800             SOUECE3        1         
c -p5  180.11   1.8841                2021       13   0.0061
